date;symbol;open;high;low;close
01/11/2019 00:00;BTC/USD;915808;930353;905460;925045
31/10/2019 00:00;BTC/USD;916955;943861;896153;915007
30/10/2019 00:00;BTC/USD;942694;943706;898525;915994
29/10/2019 00:00;BTC/USD;921639;957335;905148;942694
28/10/2019 00:00;BTC/USD;954732;995000;917784;921644
27/10/2019 00:00;BTC/USD;926272;981992;909266;955708
26/10/2019 00:00;BTC/USD;867709;1035000;864246;925275
25/10/2019 00:00;BTC/USD;742700;878429;739314;866266
24/10/2019 00:00;BTC/USD;747077;751200;735600;743500
23/10/2019 00:00;BTC/USD;802157;805204;729355;747077
22/10/2019 00:00;BTC/USD;820653;831477;798915;802590
21/10/2019 00:00;BTC/USD;823649;835200;815600;821365
20/10/2019 00:00;BTC/USD;796539;831477;787468;823574
19/10/2019 00:00;BTC/USD;795048;809676;787500;796049
18/10/2019 00:00;BTC/USD;806926;812077;781162;795508
17/10/2019 00:00;BTC/USD;799573;813071;793671;807332
16/10/2019 00:00;BTC/USD;816245;817910;791266;799589
15/10/2019 00:00;BTC/USD;835333;842085;808600;815513
14/10/2019 00:00;BTC/USD;827839;841667;821541;836299
13/10/2019 00:00;BTC/USD;830343;847448;813291;828296
12/10/2019 00:00;BTC/USD;826516;842776;825468;830343
11/10/2019 00:00;BTC/USD;858908;882000;822288;826555
10/10/2019 00:00;BTC/USD;858657;866684;845061;858211
09/10/2019 00:00;BTC/USD;818585;870780;811000;858634
08/10/2019 00:00;BTC/USD;821104;834412;810974;817854
07/10/2019 00:00;BTC/USD;786375;831370;776354;820553
06/10/2019 00:00;BTC/USD;815073;817646;777271;785412
05/10/2019 00:00;BTC/USD;815789;819500;801626;814517
04/10/2019 00:00;BTC/USD;824339;824493;798665;815207
03/10/2019 00:00;BTC/USD;837768;841923;802914;823992
02/10/2019 00:00;BTC/USD;832641;839339;817091;837342
01/10/2019 00:00;BTC/USD;830447;853125;819542;831901
30/09/2019 00:00;BTC/USD;806013;836850;771470;829845
29/09/2019 00:00;BTC/USD;821807;824407;790266;804760
28/09/2019 00:00;BTC/USD;819996;835640;800984;821807
27/09/2019 00:00;BTC/USD;805525;829404;786600;818772
26/09/2019 00:00;BTC/USD;844344;846789;773399;805503
25/09/2019 00:00;BTC/USD;853671;874683;821600;843216
24/09/2019 00:00;BTC/USD;968569;978200;799800;853682
23/09/2019 00:00;BTC/USD;1002238;1004806;960600;968219
22/09/2019 00:00;BTC/USD;997300;1009324;984235;1002058
21/09/2019 00:00;BTC/USD;1016902;1018043;991335;998528
20/09/2019 00:00;BTC/USD;1028472;1030804;1005500;1016902
19/09/2019 00:00;BTC/USD;1016159;1038007;960000;1027153
18/09/2019 00:00;BTC/USD;1018296;1026365;1008000;1015209
17/09/2019 00:00;BTC/USD;1025720;1028053;1013059;1019573
16/09/2019 00:00;BTC/USD;1032036;1037807;1006095;1026998
15/09/2019 00:00;BTC/USD;1036252;1038320;1025849;1030574
14/09/2019 00:00;BTC/USD;1036581;1044147;1021701;1035537
13/09/2019 00:00;BTC/USD;1042399;1045813;1015387;1036865
12/09/2019 00:00;BTC/USD;1016381;1046500;1002752;1042034
11/09/2019 00:00;BTC/USD;1009339;1024301;985511;1015446
10/09/2019 00:00;BTC/USD;1031762;1039009;991000;1009600
09/09/2019 00:00;BTC/USD;1038733;1054293;1006000;1030745
08/09/2019 00:00;BTC/USD;1049757;1059488;1022949;1040018
07/09/2019 00:00;BTC/USD;1030904;1058000;1029758;1048439
06/09/2019 00:00;BTC/USD;1057304;1094900;1020418;1031109
05/09/2019 00:00;BTC/USD;1058626;1066413;1046197;1057366
04/09/2019 00:00;BTC/USD;1061772;1083415;1037870;1058626
03/09/2019 00:00;BTC/USD;1038407;1078300;1028600;1061761
02/09/2019 00:00;BTC/USD;976756;1047100;975324;1038448
01/09/2019 00:00;BTC/USD;959350;983200;953875;976753
31/08/2019 00:00;BTC/USD;956930;968273;944319;959415
30/08/2019 00:00;BTC/USD;949056;970000;935010;957975
29/08/2019 00:00;BTC/USD;972020;972020;932000;949000
28/08/2019 00:00;BTC/USD;1017139;1028071;955500;971178
27/08/2019 00:00;BTC/USD;1035511;1037553;1001910;1016729
26/08/2019 00:00;BTC/USD;1013675;1065000;1013675;1036097
25/08/2019 00:00;BTC/USD;1014938;1035589;990786;1013675
24/08/2019 00:00;BTC/USD;1040187;1043200;988548;1014970
23/08/2019 00:00;BTC/USD;1011245;1047900;1005100;1040160
22/08/2019 00:00;BTC/USD;1012356;1023829;975553;1011201
21/08/2019 00:00;BTC/USD;1077875;1080754;985345;1013475
20/08/2019 00:00;BTC/USD;1092730;1095548;1054974;1077222
19/08/2019 00:00;BTC/USD;1031899;1094000;1026756;1092730
18/08/2019 00:00;BTC/USD;1022194;1051500;1006541;1031899
17/08/2019 00:00;BTC/USD;1035118;1047293;997451;1021089
16/08/2019 00:00;BTC/USD;1029490;1054000;973696;1035434
15/08/2019 00:00;BTC/USD;1002250;1044466;946757;1030144
14/08/2019 00:00;BTC/USD;1086225;1086225;988857;1002299
13/08/2019 00:00;BTC/USD;1138061;1144694;1073858;1086228
12/08/2019 00:00;BTC/USD;1152744;1155157;1119404;1138511
11/08/2019 00:00;BTC/USD;1127303;1158973;1108037;1152873
10/08/2019 00:00;BTC/USD;1185932;1197668;1120000;1127320
09/08/2019 00:00;BTC/USD;1198560;1204000;1165000;1185932
08/08/2019 00:00;BTC/USD;1197346;1206110;1145093;1198343
07/08/2019 00:00;BTC/USD;1147158;1214542;1138801;1197157
06/08/2019 00:00;BTC/USD;1180000;1232500;1120000;1147000
05/08/2019 00:00;BTC/USD;1098655;1195936;1098655;1180000
04/08/2019 00:00;BTC/USD;1081258;1108599;1056496;1098696
03/08/2019 00:00;BTC/USD;1052951;1091900;1050280;1082152
02/08/2019 00:00;BTC/USD;1041679;1067000;1031847;1052951
01/08/2019 00:00;BTC/USD;1009601;1049900;987809;1040771
31/07/2019 00:00;BTC/USD;959226;1014320;957409;1008534
30/07/2019 00:00;BTC/USD;950821;977500;937348;959362
29/07/2019 00:00;BTC/USD;953873;972517;936000;949539
28/07/2019 00:00;BTC/USD;946784;963450;911100;953319
27/07/2019 00:00;BTC/USD;984694;1023500;929900;948137
26/07/2019 00:00;BTC/USD;988608;989746;965000;984694
25/07/2019 00:00;BTC/USD;978152;1018700;973419;988396
24/07/2019 00:00;BTC/USD;984142;991150;951496;976367
23/07/2019 00:00;BTC/USD;1031587;1032733;980188;984702
22/07/2019 00:00;BTC/USD;1060503;1068689;1005225;1032883
21/07/2019 00:00;BTC/USD;1075715;1083909;1032500;1060024
20/07/2019 00:00;BTC/USD;1053371;1112000;1035917;1075011
19/07/2019 00:00;BTC/USD;1063844;1077699;1010258;1053543
18/07/2019 00:00;BTC/USD;971215;1079700;928033;1064860
17/07/2019 00:00;BTC/USD;942745;999300;904954;969935
16/07/2019 00:00;BTC/USD;1084827;1104211;936600;941281
15/07/2019 00:00;BTC/USD;1019187;1108037;985500;1085000
14/07/2019 00:00;BTC/USD;1138203;1146730;1009000;1019187
13/07/2019 00:00;BTC/USD;1181108;1184661;1081000;1137879
12/07/2019 00:00;BTC/USD;1135274;1194239;1108352;1180891
11/07/2019 00:00;BTC/USD;1210144;1210497;1096681;1134924
10/07/2019 00:00;BTC/USD;1257488;1320000;1155000;1209895
09/07/2019 00:00;BTC/USD;1229994;1288348;1203043;1256723
08/07/2019 00:00;BTC/USD;1147843;1239800;1133219;1228614
07/07/2019 00:00;BTC/USD;1123321;1162700;1108376;1146996
06/07/2019 00:00;BTC/USD;1099682;1173500;1098289;1124000
05/07/2019 00:00;BTC/USD;1114482;1144000;1076915;1099784
04/07/2019 00:00;BTC/USD;1197000;1206104;1105274;1114634
03/07/2019 00:00;BTC/USD;1083010;1200900;1083010;1196743
02/07/2019 00:00;BTC/USD;1058178;1094263;961408;1082890
01/07/2019 00:00;BTC/USD;1075924;1120041;995000;1057743
30/06/2019 00:00;BTC/USD;1186735;1220006;1065130;1076010
29/06/2019 00:00;BTC/USD;1235445;1238676;1131703;1185862
28/06/2019 00:00;BTC/USD;1115373;1244746;1073910;1235443
27/06/2019 00:00;BTC/USD;1292744;1335561;1030000;1115374
26/06/2019 00:00;BTC/USD;1176000;1388000;1164707;1292054
25/06/2019 00:00;BTC/USD;1103000;1179637;1100002;1175101
24/06/2019 00:00;BTC/USD;1082723;1109900;1055151;1102963
23/06/2019 00:00;BTC/USD;1066566;1124762;1048333;1083195
22/06/2019 00:00;BTC/USD;1022213;1120000;1008550;1066130
21/06/2019 00:00;BTC/USD;953499;1022949;953497;1022212
20/06/2019 00:00;BTC/USD;928017;960000;921108;953499
19/06/2019 00:00;BTC/USD;907651;932585;903619;927827
18/06/2019 00:00;BTC/USD;933348;936187;891800;907884
17/06/2019 00:00;BTC/USD;897302;947770;897302;933348
16/06/2019 00:00;BTC/USD;885719;939185;880500;897419
15/06/2019 00:00;BTC/USD;869474;891198;862352;885719
14/06/2019 00:00;BTC/USD;823544;873737;817492;869754
13/06/2019 00:00;BTC/USD;817112;833556;804922;823800
12/06/2019 00:00;BTC/USD;791570;826600;782173;817627
11/06/2019 00:00;BTC/USD;801799;805732;771334;791910
10/06/2019 00:00;BTC/USD;762998;809000;752316;802110
09/06/2019 00:00;BTC/USD;793317;796658;751141;763299
08/06/2019 00:00;BTC/USD;800268;806112;777767;793227
07/06/2019 00:00;BTC/USD;780197;813499;775893;800125
06/06/2019 00:00;BTC/USD;778462;787862;744968;780607
05/06/2019 00:00;BTC/USD;767341;792448;757090;778594
04/06/2019 00:00;BTC/USD;810363;810363;743284;766553
03/06/2019 00:00;BTC/USD;873584;874596;804922;810364
02/06/2019 00:00;BTC/USD;856010;883397;854601;873449
01/06/2019 00:00;BTC/USD;854580;862472;845733;855627
31/05/2019 00:00;BTC/USD;827776;858999;810974;854720
30/05/2019 00:00;BTC/USD;866307;909679;800000;827776
29/05/2019 00:00;BTC/USD;871535;876239;842112;866341
28/05/2019 00:00;BTC/USD;877445;881741;854094;871796
27/05/2019 00:00;BTC/USD;873327;893918;865368;877073
26/05/2019 00:00;BTC/USD;806615;880229;788891;873326
25/05/2019 00:00;BTC/USD;799902;815845;793976;806464
24/05/2019 00:00;BTC/USD;788040;818887;779595;799902
23/05/2019 00:00;BTC/USD;762290;798000;746831;788022
22/05/2019 00:00;BTC/USD;794918;804922;750569;762495
21/05/2019 00:00;BTC/USD;800767;811748;767627;795516
20/05/2019 00:00;BTC/USD;819345;819997;758103;800564
19/05/2019 00:00;BTC/USD;725782;829999;724786;820000
18/05/2019 00:00;BTC/USD;735239;749385;720557;726012
17/05/2019 00:00;BTC/USD;787928;794209;617800;735171
16/05/2019 00:00;BTC/USD;820397;839095;765493;788000
15/05/2019 00:00;BTC/USD;799172;830000;783800;820869
14/05/2019 00:00;BTC/USD;781072;833556;761899;798600
13/05/2019 00:00;BTC/USD;696884;816750;686375;781005
12/05/2019 00:00;BTC/USD;721440;758500;676257;697435
11/05/2019 00:00;BTC/USD;633893;744500;633893;721747
10/05/2019 00:00;BTC/USD;615166;642680;610500;634284
09/05/2019 00:00;BTC/USD;594532;617200;593283;615670
08/05/2019 00:00;BTC/USD;575154;598600;565866;594089
07/05/2019 00:00;BTC/USD;568688;597000;568688;575154
06/05/2019 00:00;BTC/USD;571440;575579;556244;568546
05/05/2019 00:00;BTC/USD;576646;578255;562425;570932
04/05/2019 00:00;BTC/USD;565982;584613;551000;576465
03/05/2019 00:00;BTC/USD;538500;579656;536310;565822
02/05/2019 00:00;BTC/USD;532228;542294;530499;538500
01/05/2019 00:00;BTC/USD;526786;535796;526303;531842
30/04/2019 00:00;BTC/USD;515021;528740;512705;526900
29/04/2019 00:00;BTC/USD;515298;519196;507158;514911
28/04/2019 00:00;BTC/USD;517151;521323;509900;516098
27/04/2019 00:00;BTC/USD;515411;521831;511300;516891
26/04/2019 00:00;BTC/USD;513250;529148;504631;515519
25/04/2019 00:00;BTC/USD;544095;551000;499142;513255
24/04/2019 00:00;BTC/USD;553129;562330;537200;544095
23/04/2019 00:00;BTC/USD;538822;562700;536324;553132
22/04/2019 00:00;BTC/USD;529596;543912;524900;538680
21/04/2019 00:00;BTC/USD;531894;534691;521280;529565
20/04/2019 00:00;BTC/USD;528991;536297;525382;531889
19/04/2019 00:00;BTC/USD;528300;535796;518037;528991
18/04/2019 00:00;BTC/USD;522760;532500;521823;528158
17/04/2019 00:00;BTC/USD;520147;527507;517001;523372
16/04/2019 00:00;BTC/USD;502733;523196;501477;520243
15/04/2019 00:00;BTC/USD;516054;519201;494857;502731
14/04/2019 00:00;BTC/USD;506400;518526;501273;516272
13/04/2019 00:00;BTC/USD;507574;512201;503373;506363
12/04/2019 00:00;BTC/USD;503782;512248;491200;507635
11/04/2019 00:00;BTC/USD;532347;534431;496687;504020
10/04/2019 00:00;BTC/USD;518403;546606;516100;532347
09/04/2019 00:00;BTC/USD;528797;528895;513601;519260
08/04/2019 00:00;BTC/USD;519292;534737;512768;528788
07/04/2019 00:00;BTC/USD;504192;525349;502830;519085
06/04/2019 00:00;BTC/USD;504100;524000;490000;504139
05/04/2019 00:00;BTC/USD;491114;506762;488383;503973
04/04/2019 00:00;BTC/USD;497283;507735;477859;490794
03/04/2019 00:00;BTC/USD;489901;534500;480050;497823
02/04/2019 00:00;BTC/USD;413393;508000;413064;489963
01/04/2019 00:00;BTC/USD;409202;415000;405256;413632
31/03/2019 00:00;BTC/USD;409492;410170;407429;409608
30/03/2019 00:00;BTC/USD;409000;413036;404000;409492
29/03/2019 00:00;BTC/USD;401100;410257;400500;409000
28/03/2019 00:00;BTC/USD;402550;402556;399260;401223
27/03/2019 00:00;BTC/USD;392258;403711;391219;402550
26/03/2019 00:00;BTC/USD;391000;393636;387950;392258
25/03/2019 00:00;BTC/USD;397023;398022;385045;391051
24/03/2019 00:00;BTC/USD;397919;398097;394204;396999
23/03/2019 00:00;BTC/USD;398040;400117;395711;398252
22/03/2019 00:00;BTC/USD;397450;400081;395894;398207
21/03/2019 00:00;BTC/USD;403370;405535;391963;397421
20/03/2019 00:00;BTC/USD;399950;405000;396260;403159
19/03/2019 00:00;BTC/USD;396994;401263;394715;399813
18/03/2019 00:00;BTC/USD;396563;401663;392983;396959
17/03/2019 00:00;BTC/USD;399000;399242;392728;396550
16/03/2019 00:00;BTC/USD;389919;404000;389912;399000
15/03/2019 00:00;BTC/USD;385733;391206;384309;390121
14/03/2019 00:00;BTC/USD;384810;390398;377501;385477
13/03/2019 00:00;BTC/USD;386137;387468;382000;384848
12/03/2019 00:00;BTC/USD;384886;387769;379107;385974
11/03/2019 00:00;BTC/USD;389814;391289;381264;384925
10/03/2019 00:00;BTC/USD;391642;391643;386200;389792
09/03/2019 00:00;BTC/USD;384127;395025;383566;391643
08/03/2019 00:00;BTC/USD;385678;392437;376010;384464
07/03/2019 00:00;BTC/USD;385126;389104;382613;385664
06/03/2019 00:00;BTC/USD;384407;389512;380880;385155
05/03/2019 00:00;BTC/USD;369865;387710;369000;384407
04/03/2019 00:00;BTC/USD;378970;380690;367000;369866
03/03/2019 00:00;BTC/USD;381047;382239;375600;378952
02/03/2019 00:00;BTC/USD;380500;381875;376000;381046
01/03/2019 00:00;BTC/USD;379102;384530;378950;380705
28/02/2019 00:00;BTC/USD;379649;389762;375500;379136
27/02/2019 00:00;BTC/USD;379442;382285;365819;379847
26/02/2019 00:00;BTC/USD;381793;383000;376009;379506
25/02/2019 00:00;BTC/USD;373378;386181;373260;382071
24/02/2019 00:00;BTC/USD;411356;419000;371442;373068
23/02/2019 00:00;BTC/USD;393983;415787;390563;411353
22/02/2019 00:00;BTC/USD;390064;395700;388259;393982
21/02/2019 00:00;BTC/USD;393680;398999;386625;390040
20/02/2019 00:00;BTC/USD;388992;396752;386149;393653
19/02/2019 00:00;BTC/USD;387097;400000;384008;388846
18/02/2019 00:00;BTC/USD;362560;391647;361482;386980
17/02/2019 00:00;BTC/USD;358043;366334;355398;362560
16/02/2019 00:00;BTC/USD;356629;360900;356196;357992
15/02/2019 00:00;BTC/USD;356045;362053;354488;356629
14/02/2019 00:00;BTC/USD;357501;359074;353101;356046
13/02/2019 00:00;BTC/USD;358570;362981;354100;357493
12/02/2019 00:00;BTC/USD;358899;361993;354828;358594
11/02/2019 00:00;BTC/USD;365132;365256;357870;358870
10/02/2019 00:00;BTC/USD;362274;366243;357616;365037
09/02/2019 00:00;BTC/USD;362612;363974;358952;362262
08/02/2019 00:00;BTC/USD;335839;371104;333791;362294
07/02/2019 00:00;BTC/USD;336400;338329;335000;335933
06/02/2019 00:00;BTC/USD;343181;344560;332870;336462
05/02/2019 00:00;BTC/USD;340981;343500;339600;343139
04/02/2019 00:00;BTC/USD;341375;343946;339485;341087
03/02/2019 00:00;BTC/USD;347050;347633;338467;341482
02/02/2019 00:00;BTC/USD;343483;348500;340638;346282
01/02/2019 00:00;BTC/USD;341369;346000;336453;343483
31/01/2019 00:00;BTC/USD;343800;347420;339260;341311
30/01/2019 00:00;BTC/USD;339125;346505;337234;343735
29/01/2019 00:00;BTC/USD;343143;343876;332219;339050
28/01/2019 00:00;BTC/USD;353223;353677;335730;342950
27/01/2019 00:00;BTC/USD;355531;356412;345600;353323
26/01/2019 00:00;BTC/USD;356094;365789;353651;355556
25/01/2019 00:00;BTC/USD;357067;357879;351100;356000
24/01/2019 00:00;BTC/USD;355320;359800;352400;357073
23/01/2019 00:00;BTC/USD;357444;362023;351800;355232
22/01/2019 00:00;BTC/USD;353151;361580;340136;357681
21/01/2019 00:00;BTC/USD;353742;357329;348558;353151
20/01/2019 00:00;BTC/USD;368000;370327;347000;353672
19/01/2019 00:00;BTC/USD;360929;377400;360260;368100
18/01/2019 00:00;BTC/USD;363801;364190;357700;360921
17/01/2019 00:00;BTC/USD;360950;366000;353425;363801
16/01/2019 00:00;BTC/USD;357692;366900;357048;360591
15/01/2019 00:00;BTC/USD;366428;368702;353468;357693
14/01/2019 00:00;BTC/USD;351703;371400;350600;366428
13/01/2019 00:00;BTC/USD;361775;365402;347600;351595
12/01/2019 00:00;BTC/USD;363100;365035;355709;361713
11/01/2019 00:00;BTC/USD;362765;370460;356985;363202
10/01/2019 00:00;BTC/USD;400309;403622;350344;362751
09/01/2019 00:00;BTC/USD;399475;406000;394844;400213
08/01/2019 00:00;BTC/USD;400500;411200;393473;399490
07/01/2019 00:00;BTC/USD;404071;407000;396401;400545
06/01/2019 00:00;BTC/USD;379538;409000;375300;404071
05/01/2019 00:00;BTC/USD;382200;388709;378000;379184
04/01/2019 00:00;BTC/USD;378564;385033;373238;381771
03/01/2019 00:00;BTC/USD;389027;389340;376000;378781
02/01/2019 00:00;BTC/USD;382541;391867;377000;388587
01/01/2019 00:00;BTC/USD;369385;384546;362966;382344
31/12/2018 00:00;BTC/USD;383103;384289;363000;369330
30/12/2018 00:00;BTC/USD;372896;387000;368876;383579
29/12/2018 00:00;BTC/USD;388466;396185;370251;372548
28/12/2018 00:00;BTC/USD;359026;397000;357500;388497
27/12/2018 00:00;BTC/USD;381001;384117;356600;359169
26/12/2018 00:00;BTC/USD;378000;386334;367880;381001
25/12/2018 00:00;BTC/USD;403454;404923;367473;377999
24/12/2018 00:00;BTC/USD;394782;423684;394484;403600
23/12/2018 00:00;BTC/USD;397765;405100;390000;394383
22/12/2018 00:00;BTC/USD;384259;401016;378009;398090
21/12/2018 00:00;BTC/USD;407358;416200;377000;384108
20/12/2018 00:00;BTC/USD;368403;417207;365675;407377
19/12/2018 00:00;BTC/USD;366716;392401;364269;368450
18/12/2018 00:00;BTC/USD;349937;368400;342277;366716
17/12/2018 00:00;BTC/USD;319141;359000;318126;349673
16/12/2018 00:00;BTC/USD;318084;325943;317823;319378
15/12/2018 00:00;BTC/USD;319404;323000;312228;317954
14/12/2018 00:00;BTC/USD;326355;329481;313555;319575
13/12/2018 00:00;BTC/USD;343020;344113;322114;326273
12/12/2018 00:00;BTC/USD;334501;349000;332570;343018
11/12/2018 00:00;BTC/USD;340641;342727;329265;335342
10/12/2018 00:00;BTC/USD;352868;358843;335500;340800
09/12/2018 00:00;BTC/USD;339880;363320;337109;352975
08/12/2018 00:00;BTC/USD;337627;349599;324100;339880
07/12/2018 00:00;BTC/USD;343722;353100;321000;338068
06/12/2018 00:00;BTC/USD;369403;384479;341522;343726
05/12/2018 00:00;BTC/USD;390352;391362;366235;369669
04/12/2018 00:00;BTC/USD;383081;403398;373000;390352
03/12/2018 00:00;BTC/USD;409963;411515;374700;383434
02/12/2018 00:00;BTC/USD;414040;426500;403000;410205
01/12/2018 00:00;BTC/USD;397056;426447;390434;414039
30/11/2018 00:00;BTC/USD;425000;430000;386100;397106
29/11/2018 00:00;BTC/USD;421977;440977;408697;424980
28/11/2018 00:00;BTC/USD;377101;435508;377100;422016
27/11/2018 00:00;BTC/USD;372734;383435;354876;377101
26/11/2018 00:00;BTC/USD;393422;406959;352228;372734
25/11/2018 00:00;BTC/USD;378067;412000;347473;393889
24/11/2018 00:00;BTC/USD;428825;437688;363848;378565
23/11/2018 00:00;BTC/USD;426840;436446;406102;428826
22/11/2018 00:00;BTC/USD;455147;458953;419498;427523
21/11/2018 00:00;BTC/USD;434941;463500;424233;453801
20/11/2018 00:00;BTC/USD;473292;489736;404858;435200
19/11/2018 00:00;BTC/USD;555301;555969;469444;473544
18/11/2018 00:00;BTC/USD;550336;565847;550000;555926
17/11/2018 00:00;BTC/USD;551462;555066;545263;550336
16/11/2018 00:00;BTC/USD;557112;561000;541174;550871
15/11/2018 00:00;BTC/USD;559223;564100;519980;558500
14/11/2018 00:00;BTC/USD;625586;629847;532400;559591
13/11/2018 00:00;BTC/USD;631801;632836;624435;626091
12/11/2018 00:00;BTC/USD;635257;638821;629850;631800
11/11/2018 00:00;BTC/USD;634939;636500;626946;635754
10/11/2018 00:00;BTC/USD;632500;637726;632300;634932
09/11/2018 00:00;BTC/USD;640549;641818;630700;632500
08/11/2018 00:00;BTC/USD;650100;651127;638888;640549
07/11/2018 00:00;BTC/USD;644817;654400;644247;650100
06/11/2018 00:00;BTC/USD;640497;646001;637824;644750
05/11/2018 00:00;BTC/USD;642823;644143;636989;640320
04/11/2018 00:00;BTC/USD;633359;647500;631057;642176
03/11/2018 00:00;BTC/USD;635005;635174;631248;633500
02/11/2018 00:00;BTC/USD;634385;638125;632833;635043
01/11/2018 00:00;BTC/USD;630450;636533;628801;634099
31/10/2018 00:00;BTC/USD;626945;635000;619925;630327
30/10/2018 00:00;BTC/USD;626647;628900;624000;626946
29/10/2018 00:00;BTC/USD;640427;642000;620837;626652
28/10/2018 00:00;BTC/USD;640766;642000;638300;640557
27/10/2018 00:00;BTC/USD;640610;642001;638125;640766
26/10/2018 00:00;BTC/USD;639338;645030;637781;640610
25/10/2018 00:00;BTC/USD;641196;642273;636173;639353
24/10/2018 00:00;BTC/USD;639624;647300;639300;641196
23/10/2018 00:00;BTC/USD;640939;642158;635426;639341
22/10/2018 00:00;BTC/USD;641262;642923;637253;640606
21/10/2018 00:00;BTC/USD;641286;647000;640101;641338
20/10/2018 00:00;BTC/USD;638047;642416;636302;641286
19/10/2018 00:00;BTC/USD;639423;641240;635599;638346
18/10/2018 00:00;BTC/USD;644007;649000;635000;639618
17/10/2018 00:00;BTC/USD;645767;646539;640769;643729
16/10/2018 00:00;BTC/USD;643820;649377;638640;646120
15/10/2018 00:00;BTC/USD;618504;675600;614928;644174
14/10/2018 00:00;BTC/USD;620123;634947;614308;618300
13/10/2018 00:00;BTC/USD;618203;621977;616883;619969
12/10/2018 00:00;BTC/USD;615276;624379;610979;618515
11/10/2018 00:00;BTC/USD;651755;652043;605528;615276
10/10/2018 00:00;BTC/USD;658872;658979;638791;651755
09/10/2018 00:00;BTC/USD;660476;662314;655313;658880
08/10/2018 00:00;BTC/USD;657415;665663;654106;660475
07/10/2018 00:00;BTC/USD;654793;660000;649392;657763
06/10/2018 00:00;BTC/USD;658211;659569;652628;654408
05/10/2018 00:00;BTC/USD;654883;664135;651000;658212
04/10/2018 00:00;BTC/USD;645481;660489;645058;654756
03/10/2018 00:00;BTC/USD;650000;651000;639634;645677
02/10/2018 00:00;BTC/USD;656932;659700;644728;650000
01/10/2018 00:00;BTC/USD;659779;663815;647757;657120
30/09/2018 00:00;BTC/USD;657429;662806;651000;659781
29/09/2018 00:00;BTC/USD;660902;660902;645400;657938
28/09/2018 00:00;BTC/USD;668450;679228;652567;661076
27/09/2018 00:00;BTC/USD;645432;673685;643195;668162
26/09/2018 00:00;BTC/USD;642809;654000;637944;646151
25/09/2018 00:00;BTC/USD;657870;657959;632496;642899
24/09/2018 00:00;BTC/USD;670337;672168;655096;658152
23/09/2018 00:00;BTC/USD;671001;677491;665900;670222
22/09/2018 00:00;BTC/USD;674885;682628;662479;671001
21/09/2018 00:00;BTC/USD;649298;677534;648383;674945
20/09/2018 00:00;BTC/USD;638840;653511;633363;649298
19/09/2018 00:00;BTC/USD;633000;651000;610000;638840
18/09/2018 00:00;BTC/USD;625149;639000;622663;633234
17/09/2018 00:00;BTC/USD;649928;653024;620000;625452
16/09/2018 00:00;BTC/USD;652149;652484;634947;649998
15/09/2018 00:00;BTC/USD;647651;657010;646674;652015
14/09/2018 00:00;BTC/USD;648295;658700;638436;647651
13/09/2018 00:00;BTC/USD;632683;653746;632437;648570
12/09/2018 00:00;BTC/USD;627460;635000;619289;632245
11/09/2018 00:00;BTC/USD;630399;640500;616206;627999
10/09/2018 00:00;BTC/USD;623899;635113;622390;630199
09/09/2018 00:00;BTC/USD;617831;645151;609438;623604
08/09/2018 00:00;BTC/USD;640101;646546;611323;617831
07/09/2018 00:00;BTC/USD;648801;652500;632200;640000
06/09/2018 00:00;BTC/USD;667195;670559;625329;649309
05/09/2018 00:00;BTC/USD;735348;738700;665000;667930
04/09/2018 00:00;BTC/USD;726129;741185;723100;736100
03/09/2018 00:00;BTC/USD;729194;734008;718400;725899
02/09/2018 00:00;BTC/USD;719580;733450;713063;729031
01/09/2018 00:00;BTC/USD;701578;730018;701522;718501
31/08/2018 00:00;BTC/USD;698434;710103;687900;701735
30/08/2018 00:00;BTC/USD;703447;705597;679285;698401
29/08/2018 00:00;BTC/USD;707946;712406;689000;703296
28/08/2018 00:00;BTC/USD;691170;712528;686117;708094
27/08/2018 00:00;BTC/USD;670013;694447;664135;690451
26/08/2018 00:00;BTC/USD;673299;677534;655895;670046
25/08/2018 00:00;BTC/USD;669299;680000;666425;673240
24/08/2018 00:00;BTC/USD;652599;672109;644532;669294
23/08/2018 00:00;BTC/USD;635597;657599;634480;652501
22/08/2018 00:00;BTC/USD;647899;690681;625000;635576
21/08/2018 00:00;BTC/USD;626083;651328;624605;647927
20/08/2018 00:00;BTC/USD;648163;652299;622390;626082
19/08/2018 00:00;BTC/USD;639737;654500;631200;648199
18/08/2018 00:00;BTC/USD;657813;661500;630300;639928
17/08/2018 00:00;BTC/USD;631408;658449;629064;658015
16/08/2018 00:00;BTC/USD;627334;647757;620837;631351
15/08/2018 00:00;BTC/USD;619430;662850;618602;627230
14/08/2018 00:00;BTC/USD;625263;625402;588000;619362
13/08/2018 00:00;BTC/USD;631199;654437;614220;625263
12/08/2018 00:00;BTC/USD;624049;649377;616344;631082
11/08/2018 00:00;BTC/USD;613999;649413;600000;623998
10/08/2018 00:00;BTC/USD;654498;658405;599575;613999
09/08/2018 00:00;BTC/USD;628389;662700;619001;654376
08/08/2018 00:00;BTC/USD;671767;671768;612100;628359
07/08/2018 00:00;BTC/USD;693218;715500;667100;671768
06/08/2018 00:00;BTC/USD;702889;715793;683506;693611
05/08/2018 00:00;BTC/USD;700994;708680;688888;703261
04/08/2018 00:00;BTC/USD;741698;749448;692600;700999
03/08/2018 00:00;BTC/USD;753500;754292;728641;741698
